"UpdateTimes","SgnYear","CountryCode","Cntrnm","UpdateDate","PlateType","Population","PopGrowthRate","FemaleRatio","UrbanPopulation","UrbanPopRatio","UrbanPopGrowthRate","RuralPopulation","RuralPopRatio","RuralPopGrowthRate"
"1","1993","MYS","马来西亚","","东南亚","19494.9670","2.5048","49.2032","10353.5820","53.1090","4.9734","9141.3850","46.8910","-0.2195"
"1","1993","NPL","尼泊尔","","南亚","20321.1750","2.7307","49.7691","2033.1340","10.0050","7.0193","18288.0410","89.9950","2.2651"
"1","1993","OMN","阿曼","","西亚北非","2072.1110","4.3817","41.5330","1472.1110","71.0440","6.6553","600.0000","28.9560","-0.9869"
"1","1993","PAK","巴基斯坦","","南亚","116749.5600","2.6053","48.2676","36576.4700","31.3290","3.4129","80173.0900","68.6710","2.2390"
"1","1993","PHL","菲律宾","","东南亚","66650.2470","2.3911","49.5271","32265.3850","48.4100","2.2672","34384.8620","51.5900","2.5075"
"1","1993","POL","波兰","","中东欧","38461.4080","0.2545","51.4450","23616.8430","61.4040","0.3278","14844.5650","38.5960","0.1379"
"1","1993","PRK","朝鲜民主主义人民共和国","","东亚","21265.8340","1.5565","51.3064","12509.8400","58.8260","1.8067","8755.9940","41.1740","1.2001"
"1","1993","PSE","约旦河西岸和加沙","","西亚北非","2262.6760","4.4779","49.3573","1566.3830","69.2270","5.2042","696.2930","30.7730","2.8630"
"1","1993","QAT","卡塔尔","","西亚北非","501.5660","1.2134","33.5849","472.4900","94.2030","1.6814","29.0760","5.7970","-6.1005"
"1","1993","ROU","罗马尼亚","","中东欧","22763.2800","-0.1361","50.7852","12309.0160","54.0740","-0.4187","10454.2640","45.9260","0.1976"
"1","1993","RUS","俄罗斯联邦","","俄罗斯","148520.0000","-0.1137","53.0916","108985.4610","73.3810","-0.1192","39534.5390","26.6190","-0.0987"
"1","1993","SAU","沙特阿拉伯","","西亚北非","17859.7500","2.7297","44.0611","13963.8240","78.1860","3.1590","3895.9260","21.8140","1.2056"
"1","1993","SGP","新加坡","","东南亚","3313.4710","2.5298","49.6707","3313.4710","100.0000","2.5298","0.0000","0.0000",""
"1","1993","SRB","塞尔维亚","","中东欧","7699.3070","0.6892","50.6804","3950.2060","51.3060","1.2149","3749.1010","48.6940","0.1383"
"1","1993","SVK","斯洛伐克共和国","","中东欧","5325.3050","0.3817","51.2559","3017.2650","56.6590","0.2759","2308.0400","43.3410","0.5202"
"1","1993","SVN","斯洛文尼亚","","中东欧","1991.7460","-0.2383","51.5498","1007.0470","50.5610","-0.1848","984.6990","49.4390","-0.2930"
"1","1993","SYR","阿拉伯叙利亚共和国","","西亚北非","13564.1670","2.8194","49.1832","6721.7230","49.5550","3.2400","6842.4440","50.4450","2.4079"
"1","1993","THA","泰国","","东南亚","58364.8910","0.9071","50.3301","17470.9460","29.9340","1.4800","40893.9450","70.0660","0.6633"
"1","1993","TJK","塔吉克斯坦","","中亚","5594.1140","1.6426","50.1199","1676.6680","29.9720","-0.1922","3917.4460","70.0280","2.4383"
"1","1993","TKM","土库曼斯坦","","中亚","4010.7890","2.8052","50.6415","1797.5960","44.8190","2.6157","2213.1930","55.1810","2.9593"
"1","1993","TLS","东帝汶","","东南亚","833.6110","3.4384","49.4656","182.2860","21.8670","4.9451","651.3250","78.1330","3.0208"
"1","1993","TUR","土耳其","","西亚北非","56653.7290","1.6101","50.7204","34589.9340","61.0550","2.4935","22063.7950","38.9450","0.2406"
"1","1993","UKR","乌克兰","","中东欧","52179.2100","0.0555","53.4074","34894.3250","66.8740","0.1138","17284.8850","33.1260","-0.0622"
"1","1993","UZB","乌兹别克斯坦","","中亚","21942.0000","2.2725","50.4383","8588.3180","39.1410","1.4000","13353.6820","60.8590","2.8377"
"1","1993","VNM","越南","","东南亚","69644.5000","1.7299","50.7353","14901.8340","21.3970","3.6027","54742.6660","78.6030","1.2261"
"1","1993","YEM","也门共和国","","西亚北非","14017.2390","5.0602","49.6592","3172.9420","22.6360","7.6468","10844.2970","77.3640","4.3159"
"2","1993","AFG","阿富汗","2023-11-23","南亚","14003.7600","14.9645","49.9874","3002.9660","21.4440","15.3803","11000.7940","78.5560","14.8512"
"2","1993","ALB","阿尔巴尼亚","2023-11-23","中东欧","3227.2870","-0.6102","49.6013","1219.8820","37.7990","0.8555","2007.4050","62.2010","-1.4905"
"2","1993","ARE","阿拉伯联合酋长国","2023-11-23","西亚北非","2223.2840","4.9349","32.7575","1747.8120","78.6140","4.7493","475.4720","21.3860","5.6201"
"2","1993","ARM","亚美尼亚","2023-11-23","西亚北非","3457.3490","-3.3339","52.0466","2302.8020","66.6060","-3.7414","1154.5470","33.3940","-2.5160"
"2","1993","AZE","阿塞拜疆","2023-11-23","西亚北非","7494.8000","1.5158","51.6675","3959.0530","52.8240","0.9344","3535.7470","47.1760","2.1708"
"2","1993","BGD","孟加拉国","2023-11-23","南亚","113418.7570","1.9108","48.7972","23779.3770","20.9660","3.6234","89639.3800","79.0340","1.4614"
"2","1993","BGR","保加利亚","2023-11-23","中东欧","8472.3130","-0.7977","51.4115","5704.4080","67.3300","-0.3899","2767.9050","32.6700","-1.6329"
"2","1993","BHR","巴林","2023-11-23","西亚北非","573.7550","3.4190","41.3645","507.1710","88.3950","3.4157","66.5840","11.6050","3.4438"
"2","1993","BIH","波斯尼亚和黑塞哥维那","2023-11-23","中东欧","3942.9810","-8.1018","51.0683","1584.9210","40.1960","-7.3300","2358.0600","59.8040","-8.6172"
"2","1993","BLR","白俄罗斯","2023-11-23","中东欧","10239.0500","0.2208","53.1857","6876.0340","67.1550","0.8017","3363.0160","32.8450","-0.9566"
"2","1993","BRN","文莱达鲁萨兰国","2023-11-23","东南亚","284.7130","2.5963","46.7467","192.4770","67.6040","3.3773","92.2360","32.3960","0.9860"
"2","1993","BTN","不丹","2023-11-23","南亚","520.8380","-4.7077","48.0906","97.8710","18.7910","-0.1950","422.9670","81.2090","-5.7236"
"2","1993","CHN","中国","2023-11-23","东亚","1178440.0000","1.1496","48.9923","342961.3930","29.1030","4.3015","835478.6070","70.8970","-0.1160"
"2","1993","CZE","捷克共和国","2023-11-23","中东欧","10329.8550","0.1039","51.4287","7737.1650","74.9010","-0.0681","2592.6900","25.0990","0.6192"
"2","1993","EGY","阿拉伯埃及共和国","2023-11-23","西亚北非","61382.2000","2.2956","49.5071","26442.8380","43.0790","1.9874","34939.3620","56.9210","2.5296"
"2","1993","EST","爱沙尼亚","2023-11-23","中东欧","1494.1280","-2.5743","53.3579","1055.9600","70.6740","-2.8371","438.1680","29.3260","-1.9381"
"2","1993","GEO","格鲁吉亚","2023-11-23","西亚北非","4911.1000","0.7686","53.2192","2667.7100","54.3200","0.3296","2243.3900","45.6800","1.2931"
"2","1993","HRV","克罗地亚","2023-11-23","中东欧","4600.4630","0.5371","51.7142","2383.8680","51.8180","0.9820","2216.5950","48.1820","0.0609"
"2","1993","HUN","匈牙利","2023-11-23","中东欧","10357.5230","-0.1140","52.1186","6780.1380","65.4610","-0.3063","3577.3850","34.5390","0.2514"
"2","1993","IDN","印度尼西亚","2023-11-23","东南亚","191737.2870","1.6718","49.7831","64822.5420","33.8080","4.9949","126914.7450","66.1920","0.0162"
"2","1993","IND","印度","2023-11-23","南亚","926351.2970","2.0478","48.3203","242620.6680","26.1910","2.8413","683730.6290","73.8090","1.7678"
"2","1993","IRN","伊朗伊斯兰共和国","2023-11-23","西亚北非","59755.4300","0.6437","49.0752","34968.2800","58.5190","2.1346","24787.1500","41.4810","-1.4225"
"2","1993","IRQ","伊拉克","2023-11-23","西亚北非","19295.8180","4.8317","50.5849","13343.4440","69.1520","4.5645","5952.3740","30.8480","5.4332"
"2","1993","ISR","以色列","2023-11-23","西亚北非","5261.0000","2.6581","50.7962","4769.9380","90.6660","2.7695","491.0620","9.3340","1.5819"
"2","1993","JOR","约旦","2023-11-23","西亚北非","4075.7590","5.2607","47.8914","3125.2920","76.6800","6.6977","950.4670","23.3200","0.6762"
"2","1993","JPN","日本","2023-11-23","东亚","124829.0000","0.3242","50.8542","97049.5540","77.7460","0.4992","27779.4460","22.2540","-0.2851"
"2","1993","KAZ","哈萨克斯坦","2023-11-23","中亚","16380.6720","-0.3560","51.8702","9171.8660","55.9920","-0.5184","7208.8060","44.0080","-0.1490"
"2","1993","KGZ","吉尔吉斯斯坦","2023-11-23","中亚","4516.7000","0.0288","51.5505","1667.4750","36.9180","-0.7402","2849.2250","63.0820","0.4816"
"2","1993","KHM","柬埔寨","2023-11-23","东南亚","10243.5500","5.2646","51.2432","1699.0980","16.5870","7.4158","8544.4520","83.4130","4.8423"
"2","1993","KOR","大韩民国","2023-11-23","东亚","44194.6280","1.0158","49.7633","33872.9730","76.6450","2.0980","10321.6550","23.3550","-2.4557"
"2","1993","KWT","科威特","2023-11-23","西亚北非","1653.6450","2.0165","44.1295","1620.8370","98.0160","2.0308","32.8080","1.9840","1.3131"
"2","1993","LAO","老挝","2023-11-23","东南亚","4685.2960","2.6864","49.8970","772.6050","16.4900","4.8751","3912.6910","83.5100","2.2598"
"2","1993","LBN","黎巴嫩","2023-11-23","西亚北非","3818.7960","1.9405","50.7430","3213.7840","84.1570","2.3441","605.0120","15.8430","-0.1767"
"2","1993","LKA","斯里兰卡","2023-11-23","南亚","17825.6110","1.1349","49.7504","3295.7770","18.4890","1.0538","14529.8340","81.5110","1.1533"
"2","1993","LTU","立陶宛","2023-11-23","中东欧","3682.6130","-0.4741","53.0904","2482.2280","67.4040","-0.5631","1200.3850","32.5960","-0.2898"
"2","1993","LVA","拉脱维亚","2023-11-23","中东欧","2563.2900","-1.9719","53.9601","1763.5180","68.7990","-2.0489","799.7720","31.2010","-1.8019"
"2","1993","MDA","摩尔多瓦","2023-11-23","中东欧","2974.8170","-0.0270","52.9494","1382.7250","46.4810","-0.2290","1592.0920","53.5190","0.1487"
"2","1993","MDV","马尔代夫","2023-11-23","南亚","245.8450","2.7669","48.2646","63.0570","25.6490","2.5181","182.7880","74.3510","2.8529"
"2","1993","MKD","北马其顿","2023-11-23","中东欧","1996.8930","-1.0526","49.4105","1183.9780","59.2910","-0.1598","812.9150","40.7090","-2.3389"
"2","1993","MMR","缅甸","2023-11-23","东南亚","41788.3020","1.3261","49.8976","10768.4280","25.7690","2.0114","31019.8740","74.2310","1.0893"
"2","1993","MNE","黑山","2023-11-23","中东欧","610.1700","0.2714","51.1008","312.8160","51.2670","2.3387","297.3540","48.7330","-1.8582"
"2","1993","MNG","蒙古","2023-11-23","东亚","2270.3110","1.5007","50.2742","1291.7160","56.8960","1.4199","978.5950","43.1040","1.6075"
"2","1993","MYS","马来西亚","2023-11-23","东南亚","19050.0770","2.7858","49.3499","10117.3050","53.1090","5.2544","8932.7720","46.8910","0.0615"
"2","1993","NPL","尼泊尔","2023-11-23","南亚","21267.3590","2.6937","49.1505","2126.5230","9.9990","6.9536","19140.8360","90.0010","2.2314"
"2","1993","OMN","阿曼","2023-11-23","西亚北非","2071.8680","4.2717","41.3018","1471.9380","71.0440","6.5453","599.9300","28.9560","-1.0968"
"2","1993","PAK","巴基斯坦","2023-11-23","南亚","125546.6150","2.5586","48.2108","39332.4990","31.3290","3.3662","86214.1160","68.6710","2.1923"
"2","1993","PHL","菲律宾","2023-11-23","东南亚","66083.3210","2.3577","49.5463","30880.7360","46.7300","2.1759","35202.5850","53.2700","2.5173"
"2","1993","POL","波兰","2023-11-23","中东欧","38461.4080","0.2545","51.3474","23616.8430","61.4040","0.3278","14844.5650","38.5960","0.1379"
"2","1993","PRK","朝鲜民主主义人民共和国","2023-11-23","东亚","21773.0170","1.5414","51.5281","12808.1950","58.8260","1.7916","8964.8220","41.1740","1.1850"
"2","1993","PSE","约旦河西岸和加沙","2023-11-23","西亚北非","2262.6760","4.4779","49.7076","1566.3830","69.2270","5.2042","696.2930","30.7730","2.8630"
"2","1993","QAT","卡塔尔","2023-11-23","西亚北非","486.0410","3.0813","32.9762","457.8650","94.2030","3.5495","28.1760","5.7970","-4.2354"
"2","1993","ROU","罗马尼亚","2023-11-23","中东欧","22763.2800","-0.1361","51.2414","12309.0160","54.0740","-0.4187","10454.2640","45.9260","0.1976"
"2","1993","RUS","俄罗斯联邦","2023-11-23","俄罗斯","148458.7770","-0.0535","53.1077","108940.5350","73.3810","-0.0589","39518.2420","26.6190","-0.0385"
"2","1993","SAU","沙特阿拉伯","2023-11-23","西亚北非","17846.4610","3.2177","42.8459","13953.4340","78.1860","3.6471","3893.0270","21.8140","1.6937"
"2","1993","SGP","新加坡","2023-11-23","东南亚","3313.4710","2.5298","49.5899","3313.4710","100.0000","2.5298","0.0000","0.0000",""
"2","1993","SRB","塞尔维亚","2023-11-23","中东欧","7699.3070","0.6892","51.5578","3942.3530","51.2040","1.1257","3756.9540","48.7960","0.2333"
"2","1993","SVK","斯洛伐克共和国","2023-11-23","中东欧","5325.3050","0.3817","51.2554","3017.2650","56.6590","0.2759","2308.0400","43.3410","0.5202"
"2","1993","SVN","斯洛文尼亚","2023-11-23","中东欧","1991.7460","-0.2383","51.6680","1007.2060","50.5690","-0.1869","984.5400","49.4310","-0.2909"
"2","1993","SYR","阿拉伯叙利亚共和国","2023-11-23","西亚北非","13537.0600","2.8522","49.3138","6708.2900","49.5550","3.2728","6828.7700","50.4450","2.4408"
"2","1993","THA","泰国","2023-11-23","东南亚","57776.0820","1.4594","50.2337","17294.6920","29.9340","2.0323","40481.3900","70.0660","1.2156"
"2","1993","TJK","塔吉克斯坦","2023-11-23","中亚","5717.8060","1.0831","50.7952","1713.7410","29.9720","-0.7517","4004.0650","70.0280","1.8788"
"2","1993","TKM","土库曼斯坦","2023-11-23","中亚","4031.6980","2.6473","50.9307","1806.9670","44.8190","2.4578","2224.7310","55.1810","2.8014"
"2","1993","TLS","东帝汶","2023-11-23","东南亚","795.1790","1.4535","48.0415","173.8820","21.8670","2.9603","621.2970","78.1330","1.0358"
"2","1993","TUR","土耳其","2023-11-23","西亚北非","57296.0080","1.7500","49.6179","34982.0780","61.0550","2.6334","22313.9300","38.9450","0.3806"
"2","1993","UKR","乌克兰","2023-11-23","中东欧","52179.2000","0.0552","53.6439","34894.3180","66.8740","0.1135","17284.8820","33.1260","-0.0625"
"2","1993","UZB","乌兹别克斯坦","2023-11-23","中亚","21942.0000","2.2725","49.8677","9386.7880","42.7800","3.3819","12555.2120","57.2200","1.4510"
"2","1993","VNM","越南","2023-11-23","东南亚","71176.4050","1.9689","51.1471","15222.4980","21.3870","3.7664","55953.9070","78.6130","1.4854"
"2","1993","YEM","也门共和国","2023-11-23","西亚北非","14988.0470","3.7682","49.7684","3392.6940","22.6360","6.3549","11595.3530","77.3640","3.0239"
"3","1993","AFG","阿富汗","2024-11-07","南亚","14003.7600","14.9645","49.9874","3002.9660","21.4440","15.3803","11000.7940","78.5560","14.8512"
"3","1993","ALB","阿尔巴尼亚","2024-11-07","中东欧","3227.2870","-0.6102","49.6013","1219.8820","37.7990","0.8555","2007.4050","62.2010","-1.4905"
"3","1993","ARE","阿拉伯联合酋长国","2024-11-07","西亚北非","2223.2840","4.9349","32.7575","1747.8120","78.6140","4.7493","475.4720","21.3860","5.6201"
"3","1993","ARM","亚美尼亚","2024-11-07","西亚北非","3457.3490","-3.3339","52.0466","2302.8020","66.6060","-3.7414","1154.5470","33.3940","-2.5160"
"3","1993","AZE","阿塞拜疆","2024-11-07","西亚北非","7494.8000","1.5158","51.6675","3959.0530","52.8240","0.9344","3535.7470","47.1760","2.1708"
"3","1993","BGD","孟加拉国","2024-11-07","南亚","113418.7570","1.9108","48.7972","23779.3770","20.9660","3.6234","89639.3800","79.0340","1.4614"
"3","1993","BGR","保加利亚","2024-11-07","中东欧","8472.3130","-0.7977","51.4115","5704.4080","67.3300","-0.3899","2767.9050","32.6700","-1.6329"
"3","1993","BHR","巴林","2024-11-07","西亚北非","573.7550","3.4190","41.3645","507.1710","88.3950","3.4157","66.5840","11.6050","3.4438"
"3","1993","BIH","波斯尼亚和黑塞哥维那","2024-11-07","中东欧","3942.9810","-8.1018","51.0683","1584.9210","40.1960","-7.3300","2358.0600","59.8040","-8.6172"
"3","1993","BLR","白俄罗斯","2024-11-07","中东欧","10239.0500","0.2208","53.1857","6876.0340","67.1550","0.8017","3363.0160","32.8450","-0.9566"
"3","1993","BRN","文莱达鲁萨兰国","2024-11-07","东南亚","284.7130","2.5963","46.7467","192.4770","67.6040","3.3773","92.2360","32.3960","0.9860"
"3","1993","BTN","不丹","2024-11-07","南亚","520.8380","-4.7077","48.0906","97.8710","18.7910","-0.1950","422.9670","81.2090","-5.7236"
"3","1993","CHN","中国","2024-11-07","东亚","1178440.0000","1.1496","48.9923","342961.3930","29.1030","4.3015","835478.6070","70.8970","-0.1160"
"3","1993","CZE","捷克共和国","2024-11-07","中东欧","10329.8550","0.1039","51.4287","7737.1650","74.9010","-0.0681","2592.6900","25.0990","0.6192"
"3","1993","EGY","阿拉伯埃及共和国","2024-11-07","西亚北非","61382.2000","2.2956","49.5071","26442.8380","43.0790","1.9874","34939.3620","56.9210","2.5296"
"3","1993","EST","爱沙尼亚","2024-11-07","中东欧","1494.1280","-2.5743","53.3579","1055.9600","70.6740","-2.8371","438.1680","29.3260","-1.9381"
"3","1993","GEO","格鲁吉亚","2024-11-07","西亚北非","4911.1000","0.7686","53.2192","2667.7100","54.3200","0.3296","2243.3900","45.6800","1.2931"
"3","1993","HRV","克罗地亚","2024-11-07","中东欧","4600.4630","0.5371","51.7142","2383.8680","51.8180","0.9820","2216.5950","48.1820","0.0609"
"3","1993","HUN","匈牙利","2024-11-07","中东欧","10357.5230","-0.1140","52.1186","6780.1380","65.4610","-0.3063","3577.3850","34.5390","0.2514"
"3","1993","IDN","印度尼西亚","2024-11-07","东南亚","191737.2870","1.6718","49.7831","64822.5420","33.8080","4.9949","126914.7450","66.1920","0.0162"
"3","1993","IND","印度","2024-11-07","南亚","926351.2970","2.0478","48.3203","242620.6680","26.1910","2.8413","683730.6290","73.8090","1.7678"
"3","1993","IRN","伊朗伊斯兰共和国","2024-11-07","西亚北非","59755.4300","0.6437","49.0752","34968.2800","58.5190","2.1346","24787.1500","41.4810","-1.4225"
"3","1993","IRQ","伊拉克","2024-11-07","西亚北非","19295.8180","4.8317","50.5849","13343.4440","69.1520","4.5645","5952.3740","30.8480","5.4332"
"3","1993","ISR","以色列","2024-11-07","西亚北非","5261.0000","2.6581","50.7962","4769.9380","90.6660","2.7695","491.0620","9.3340","1.5819"
"3","1993","JOR","约旦","2024-11-07","西亚北非","4075.7590","5.2607","47.8914","3125.2920","76.6800","6.6977","950.4670","23.3200","0.6762"
"3","1993","JPN","日本","2024-11-07","东亚","124829.0000","0.3242","50.8542","97049.5540","77.7460","0.4992","27779.4460","22.2540","-0.2851"
